39552
39495
39452
39369
39360
39331
39311
39338
39345
39341
39335
39349
39347
39373
39373
39393
39407
39433
39448
39465
39477
39472
39463
39464
39486
39490
39489
39498
39489
39501
39485
39473
39454
39459
39465
39484
39494
39467
39465
39470
39480
39483
39492
39501
39541
39536
39553
39545
39576
39583
39572
39531
39438
39414
39380
39373
39325
39317
39320
39296
39308
39334
39356
39364
39376
39396
39398
39417
39412
39457
39440
39455
39443
39443
39444
39432
39429
39406
39428
39429
39421
39423
39430
39453
39442
39439
39452
39455
39462
39480
39491
39495
39502
39503
39505
39500
39522
39521
39551
39558
39576
39574
39559
39520
39446
39409
39397
39326
39324
39338
39314
39304
39303
39307
39319
39332
39348
39357
39356
39354
39353
39357
39385
39385
39388
39406
39386
39372
39386
39365
39371
39361
39365
39388
39387
39377
39399
39399
39391
39385
39399
39387
39397
39396
39420
39421
39439
39441
39455
39440
39462
39462
39461
39489
39486
39498
39450
39334
39292
39273
39215
39192
39212
39182
39192
39194
39206
39233
39226
39251
39235
39271
39290
39294
39312
39320
39306
39319
39305
39280
39262
39264
39247
39263
39263
39282
39279
39279
39285
39274
39297
39288
39303
39299
39304
39360
39363
39378
39385
39393
39406
39405
39443
39452
39459
39461
39489
39471
39455
39410
39258
39193
39122
39078
39056
39042
39048
39048
39052
39034
39045
39051
39062
39081
39119
39150
39169
39210
39240
39248
39258
39253
39268
39268
39295
39308
39317
39307
39349
39323
39311
39319
39323
39328
39380
39408
39420
39436
39421
39420
39421
39391
39388
39376
39388
39418
39445
39456
39522
39511
39471
39432
39329
39291
39244
39236
39242
39242
39282
39333
39356
39380
39376
39346
39311
39326
39288
39290
39323
39362
39392
39430
39443
39436
39429
39428
39457
39481
39496
39499
39473
39466
39489
39489
39489
39458
39437
39434
39421
39454
39477
39489
39510
39522
39533
39519
39508
39480
39497
39491
39504
39492
39438
39388
39340
39313
39310
39298
39262
39260
39256
39299
39295
39293
39311
39304
39326
39312
39346
39367
39384
39400
39450
39483
39474
39491
39485
39478
39484
39483
39484
39488
39478
39483
39483
39472
39464
39456
39454
39461
39446
39452
39482
39496
39481
39490
39526
39530
39567
39565
39537
39498
39451
39395
39379
39354
39340
39316
39311
39330
39366
39376
39387
39414
39476
39491
39509
39525
39542
39536
39559
39570
39574
39572
39572
39559
39548
39546
39522
39545
39539
39591
39622
39619
39634
39650
39665
39682
39677
39690
39693
39701
39711
39724
39691
39704
39693
39683
39663
39620
39590
39526
39482
39445
39414
39386
39386
39401
39407
39459
39471
39476
39502
39498
39522
39544
39573
39590
39576
39587
39587
39602
39568
39575
39566
39536
39535
39558
39532
39540
39540
39556
39557
39526
39540
39539
39544
39539
39540
39533
39541
39548
39559
39562
39587
39586
39581
39540
39482
39429
39370
39275
39241
39236
39230
39236
39275
39268
39300
39309
39323
39356
39369
39397
39426
39450
39455
39434
39434
39432
39426
39379
39408
39408
39396
39383
39383
39382
39360
39393
39413
39425
39441
39447
39458
39469
39492
39506
39511
39548
39566
39586
39590
39633
39656
39671
39654
39649
39602
39580
39497
39456
39437
39437
39423
39435
39441
39446
39465
39442
39443
39437
39426
39428
39437
39448
39438
39418
39410
39402
39387
39362
39366
39365
39335
39349
39348
39347
39347
39340
39330
39335
39329
39334
39320
39332
39329
39343
39352
39373
39383
39383
39417
39426
39419
39437
39403
39366
